Gene	Identity	Score	Length	Mismatches	DE
hisD	429	2264.0	434	5	0
hisF	256	1352.0	258	2	0
hisG	299	1565.0	299	0	0
hisA	245	1261.0	245	0	0
hisB	352	1895.0	355	3	0
hisC	356	1881.0	356	0	0
hisM	238	1240.0	238	0	0
hisJ	260	1371.0	260	0	0
hisP	256	1347.0	257	1	0
hisQ	227	1158.0	228	1	0
hisS	424	2252.0	424	0	0
ypdA	565	2985.0	565	0	0
inaA	214	1148.0	216	2	0
manX	323	1681.0	323	0	0
manY	266	1345.0	266	0	0
yajR	449	2329.0	454	5	0
tus	307	1619.0	309	2	0
manA	388	2049.0	391	3	0
ccmH	347	1842.0	350	3	0
yajO	323	1723.0	324	1	0
ccmF	646	3320.0	647	1	0
ccmA	205	1067.0	207	2	0
ccmC	245	1256.0	245	0	0
ccmB	220	1066.0	220	0	0
lpxH	238	1270.0	240	2	0
yoaA	634	3353.0	636	2	0
csiR	218	1143.0	220	2	0
lpxL	306	1629.0	306	0	0
lpxM	323	1728.0	323	0	0
ycbL	214	1133.0	215	1	0
lpxA	262	1374.0	262	0	0
lpxB	380	2011.0	382	2	0
lpxC	305	1635.0	305	0	0
lpxD	341	1788.0	341	0	0
ycbZ	585	3104.0	586	1	0
ycbX	366	1964.0	369	3	0
glcD	499	2613.0	499	0	0
glcF	405	2147.0	407	2	0
cycA	469	2439.0	470	1	0
glcC	254	1334.0	254	0	0
artQ	238	1224.0	238	0	0
artP	242	1295.0	242	0	0
marC	221	1129.0	221	0	0
acrB	1048	5529.0	1049	1	0
rluD	325	1716.0	326	1	0
acrA	397	2060.0	397	0	0
rluA	219	1173.0	219	0	0
rluC	319	1676.0	319	0	0
rluB	289	1503.0	289	0	0
artI	243	1293.0	243	0	0
artJ	242	1294.0	243	1	0
artM	222	1139.0	222	0	0
helD	683	3637.0	684	1	0
polB	779	4194.0	783	4	0
polA	928	4927.0	928	0	0
yqiK	548	2815.0	553	5	0
yqiJ	207	1083.0	209	2	0
ecpD	543	2905.0	547	4	0
ycbJ	297	1579.0	297	0	0
lpxK	327	1706.0	328	1	0
nusA	495	2571.0	495	0	0
hda	232	1216.0	233	1	0
pepN	867	4682.0	870	3	0
pepA	503	2694.0	503	0	0
ycbF	233	1211.0	236	3	0
pepB	425	2264.0	427	2	0
pepE	229	1196.0	229	0	0
rbsK	309	1590.0	309	0	0
mqo	546	2910.0	548	2	0
cyoA	314	1682.0	315	1	0
emtA	202	1074.0	203	1	0
pepQ	441	2378.0	443	2	0
pepT	405	2171.0	408	3	0
yidC	547	2921.0	548	1	0
cyoB	663	3462.0	663	0	0
ybeZ	345	1817.0	346	1	0
ybeX	292	1517.0	292	0	0
yidE	553	2827.0	553	0	0
yidJ	493	2688.0	497	4	0
yidK	569	2954.0	571	2	0
ybeU	232	1254.0	235	3	0
yidL	297	1610.0	297	0	0
ybeQ	321	1706.0	325	4	0
yidR	399	2136.0	404	5	0
rbsA	500	2626.0	501	1	0
yidP	238	1250.0	238	0	0
ybeF	317	1680.0	317	0	0
yidX	217	1163.0	218	1	0
lsrK	529	2818.0	530	1	0
chaC	228	1205.0	231	3	0
kdgT	327	1640.0	327	0	0
kdgR	261	1374.0	263	2	0
kdgK	308	1646.0	309	1	0
hyaB	597	3220.0	597	0	0
hyaC	235	1243.0	235	0	0
hyaA	371	2008.0	372	1	0
ssuA	316	1653.0	319	3	0
ssuC	263	1314.0	263	0	0
fimB	200	1070.0	200	0	0
fimC	239	1260.0	241	2	0
fimH	299	1536.0	300	1	0
cca	409	2173.0	412	3	0
acrR	215	1146.0	215	0	0
ygbM	254	1352.0	258	4	0
fumA	548	2944.0	548	0	0
fumB	547	2942.0	548	1	0
fumC	466	2488.0	467	1	0
amn	484	2590.0	484	0	0
psd	322	1714.0	322	0	0
acrF	1030	5423.0	1034	4	0
acrD	1036	5505.0	1037	1	0
ynaI	343	1806.0	343	0	0
acrE	385	2028.0	385	0	0
zwf	490	2635.0	491	1	0
yccT	220	1153.0	220	0	0
yccS	714	3790.0	717	3	0
yccA	219	1097.0	219	0	0
yccM	353	1873.0	357	4	0
cydA	522	2758.0	522	0	0
cydB	379	1976.0	379	0	0
cydC	569	2941.0	573	4	0
cydD	587	3045.0	588	1	0
tdk	204	1088.0	205	1	0
ushA	549	2946.0	550	1	0
tdh	340	1809.0	341	1	0
rmuC	474	2503.0	475	1	0
acs	652	3501.0	652	0	0
lolC	399	2053.0	399	0	0
mngR	239	1263.0	240	1	0
mngA	656	3439.0	658	2	0
ybiV	269	1436.0	271	2	0
ybiW	806	4354.0	810	4	0
garL	255	1340.0	256	1	0
garK	378	1964.0	381	3	0
nrfD	318	1599.0	318	0	0
dapF	274	1458.0	274	0	0
lon	784	4136.0	784	0	0
nrfC	223	1189.0	223	0	0
nrfA	478	2596.0	478	0	0
yegS	295	1548.0	299	4	0
yegQ	452	2454.0	453	1	0
yegW	248	1317.0	248	0	0
yegV	318	1656.0	321	3	0
yegU	332	1747.0	334	2	0
yegT	425	2210.0	425	0	0
yegX	269	1444.0	272	3	0
garR	294	1512.0	294	0	0
ybiX	223	1195.0	225	2	0
garP	444	2318.0	444	0	0
ltaE	331	1763.0	333	2	0
hsrA	473	2442.0	475	2	0
cbl	312	1635.0	316	4	0
ygaZ	244	1255.0	245	1	0
yafS	237	1261.0	240	3	0
aceK	577	3100.0	578	1	0
aceA	434	2333.0	434	0	0
aceF	630	3204.0	630	0	0
aceE	887	4780.0	887	0	0
ypjD	263	1365.0	263	0	0
rihC	301	1595.0	304	3	0
rihB	311	1652.0	313	2	0
rihA	309	1641.0	311	2	0
lysA	420	2233.0	420	0	0
lysC	446	2321.0	449	3	0
lysP	489	2537.0	489	0	0
lysR	309	1607.0	311	2	0
lysS	504	2683.0	505	1	0
lysU	505	2685.0	505	0	0
ansP	498	2599.0	499	1	0
ansA	337	1799.0	338	1	0
ansB	346	1810.0	348	2	0
yqfA	219	1106.0	219	0	0
uxaB	482	2566.0	483	1	0
norW	374	1976.0	377	3	0
norV	476	2593.0	479	3	0
yciV	292	1559.0	293	1	0
pta	714	3783.0	714	0	0
alx	321	1641.0	321	0	0
alr	357	1894.0	359	2	0
lacI	358	1877.0	360	2	0
rhaR	279	1515.0	282	3	0
ileS	938	5036.0	938	0	0
lacY	416	2143.0	417	1	0
yjfF	330	1657.0	331	1	0
mpl	455	2430.0	457	2	0
sanA	238	1261.0	239	1	0
atpB	271	1385.0	271	0	0
atpA	513	2699.0	513	0	0
atpG	287	1528.0	287	0	0
pfkB	307	1608.0	309	2	0
pfkA	320	1678.0	320	0	0
atpD	460	2410.0	460	0	0
tnaA	471	2539.0	471	0	0
yieL	385	2046.0	389	4	0
hemH	318	1699.0	320	2	0
tnaB	413	2114.0	415	2	0
hemN	457	2458.0	457	0	0
yieH	220	1189.0	221	1	0
hemL	423	2235.0	426	3	0
hemB	324	1720.0	324	0	0
hemC	311	1606.0	313	2	0
hemA	416	2183.0	418	2	0
hemF	296	1595.0	299	3	0
hemD	244	1280.0	246	2	0
hemE	354	1894.0	354	0	0
ybdH	357	1887.0	362	5	0
hemX	391	1992.0	407	16	0
hemY	398	2084.0	398	0	0
ybdL	383	2053.0	386	3	0
ybdO	297	1568.0	300	3	0
mppA	537	2869.0	537	0	0
yceA	349	1887.0	350	1	0
yieP	229	1237.0	230	1	0
ybdG	414	2174.0	415	1	0
nanA	297	1575.0	297	0	0
nanE	229	1182.0	229	0	0
sbp	328	1737.0	329	1	0
yciO	206	1093.0	206	0	0
cueO	513	2740.0	516	3	0
nanR	263	1385.0	263	0	0
nanT	495	2561.0	496	1	0
yggE	246	1279.0	246	0	0
ydcK	321	1692.0	326	5	0
dgoD	382	2029.0	382	0	0
dgoA	204	1056.0	205	1	0
trmA	366	1982.0	366	0	0
trmD	255	1351.0	255	0	0
sbcD	400	2136.0	400	0	0
trmH	229	1227.0	229	0	0
dgoT	429	2224.0	430	1	0
dgoR	229	1216.0	229	0	0
ggt	577	3053.0	580	3	0
ybjT	476	2519.0	476	0	0
ybjS	337	1824.0	337	0	0
ybjX	328	1759.0	330	2	0
ybjE	299	1505.0	299	0	0
ybjD	550	2905.0	552	2	0
ybjL	561	2901.0	561	0	0
ybjJ	401	2036.0	402	1	0
ybjI	269	1427.0	271	2	0
ylbE	418	2212.0	419	1	0
ylbF	266	1396.0	271	5	0
frlR	243	1306.0	243	0	0
yjjW	284	1511.0	287	3	0
fklB	206	1063.0	206	0	0
valS	950	5100.0	951	1	0
yjjU	357	1902.0	357	0	0
astA	343	1853.0	344	1	0
astB	444	2353.0	447	3	0
astC	406	2163.0	406	0	0
astE	322	1703.0	322	0	0
yhjC	297	1569.0	299	2	0
yjjP	255	1347.0	256	1	0
avtA	414	2209.0	417	3	0
pntB	462	2397.0	462	0	0
pntA	508	2676.0	510	2	0
aphA	236	1257.0	237	1	0
yhjX	396	2036.0	399	3	0
tauB	253	1317.0	255	2	0
tpiA	255	1335.0	255	0	0
tauA	318	1646.0	320	2	0
malZ	601	3234.0	604	3	0
yjjI	515	2778.0	516	1	0
malX	528	2748.0	530	2	0
malY	386	2091.0	390	4	0
malT	898	4753.0	901	3	0
malP	797	4281.0	797	0	0
malQ	692	3726.0	694	2	0
malM	305	1574.0	306	1	0
malK	371	1956.0	371	0	0
malI	341	1793.0	342	1	0
malF	514	2696.0	514	0	0
basR	221	1155.0	222	1	0
malE	396	2072.0	396	0	0
basS	361	1889.0	363	2	0
eutJ	277	1467.0	278	1	0
yahG	469	2501.0	472	3	0
eutH	408	2056.0	408	0	0
yahB	307	1649.0	310	3	0
eutL	214	1120.0	219	5	0
eutB	453	2423.0	453	0	0
eutC	294	1547.0	295	1	0
der	490	2585.0	490	0	0
eutA	462	2402.0	467	5	0
yahJ	455	2453.0	460	5	0
eutG	391	2051.0	395	4	0
eutE	464	2412.0	467	3	0
ispU	253	1353.0	253	0	0
csgG	277	1470.0	277	0	0
eutQ	232	1232.0	233	1	0
eutT	267	1402.0	267	0	0
actP	548	2824.0	549	1	0
yceH	214	1128.0	215	1	0
yeiB	383	1956.0	385	2	0
yeaE	279	1484.0	284	5	0
sseA	281	1467.0	281	0	0
ybbA	228	1168.0	228	0	0
sseB	256	1332.0	258	2	0
mntH	412	2107.0	412	0	0
mgtA	897	4782.0	898	1	0
yqgA	234	1169.0	235	1	0
mtgA	242	1272.0	242	0	0
secA	901	4820.0	901	0	0
yahN	221	1140.0	223	2	0
ilvY	293	1563.0	296	3	0
secD	615	3200.0	615	0	0
secF	323	1684.0	323	0	0
recR	201	1063.0	201	0	0
yidA	270	1431.0	270	0	0
ilvI	572	3061.0	574	2	0
coaE	205	1068.0	206	1	0
ilvD	614	3274.0	616	2	0
coaA	316	1681.0	316	0	0
ilvC	488	2614.0	491	3	0
ilvB	560	2980.0	562	2	0
ispG	371	1936.0	372	1	0
yedJ	227	1193.0	231	4	0
yedI	303	1513.0	305	2	0
yedE	400	2062.0	401	1	0
yedA	305	1506.0	306	1	0
yedZ	210	1057.0	211	1	0
yedW	221	1152.0	223	2	0
yedP	267	1414.0	271	4	0
yedQ	560	3003.0	564	4	0
emrY	511	2642.0	512	1	0
allD	347	1867.0	349	2	0
allC	407	2212.0	411	4	0
allB	449	2411.0	453	4	0
poxB	569	3050.0	572	3	0
ugpA	294	1501.0	295	1	0
ugpB	438	2351.0	438	0	0
ugpC	355	1871.0	356	1	0
emrK	385	2046.0	387	2	0
allR	271	1421.0	271	0	0
ffh	452	2348.0	453	1	0
emrA	389	2042.0	390	1	0
emrB	511	2653.0	512	1	0
emrD	394	2001.0	394	0	0
yibH	378	1990.0	378	0	0
pcnB	463	2472.0	465	2	0
yeaD	291	1563.0	294	3	0
hyfD	448	2299.0	449	1	0
ydiO	383	2077.0	383	0	0
yibF	202	1059.0	202	0	0
panC	283	1486.0	283	0	0
pck	540	2901.0	540	0	0
panF	483	2460.0	483	0	0
panE	300	1601.0	303	3	0
pcm	208	1083.0	208	0	0
yibQ	316	1683.0	319	3	0
yejE	340	1752.0	341	1	0
lsrC	340	1713.0	342	2	0
lsrB	338	1787.0	340	2	0
lsrD	330	1647.0	330	0	0
yejB	363	1868.0	364	1	0
lsrF	288	1554.0	291	3	0
cvrA	573	2932.0	578	5	0
yejM	585	3108.0	586	1	0
rbsC	321	1605.0	321	0	0
rbsB	295	1506.0	296	1	0
yejH	581	3113.0	586	5	0
yejK	334	1767.0	335	1	0
yidZ	315	1670.0	319	4	0
lsrR	315	1646.0	317	2	0
pspA	222	1113.0	222	0	0
ygbN	452	2252.0	454	2	0
ygbL	212	1129.0	212	0	0
rbsR	329	1759.0	330	1	0
ygbJ	301	1548.0	302	1	0
ygbK	381	2013.0	384	3	0
ygbI	252	1331.0	255	3	0
dedD	220	1099.0	220	0	0
dapA	292	1552.0	292	0	0
lolB	207	1095.0	207	0	0
lolA	203	1074.0	203	0	0
dapB	272	1404.0	273	1	0
dapE	375	2007.0	375	0	0
dapD	274	1444.0	274	0	0
lolE	413	2153.0	414	1	0
lolD	233	1220.0	233	0	0
mdlB	590	3076.0	593	3	0
mdlA	588	3119.0	590	2	0
ybiY	298	1597.0	299	1	0
ybiB	320	1703.0	320	0	0
ybiC	359	1910.0	361	2	0
yahI	312	1647.0	316	4	0
ybiH	223	1188.0	223	0	0
ybiO	739	3883.0	741	2	0
setB	391	2038.0	393	2	0
ydhF	297	1582.0	298	1	0
frlA	445	2293.0	445	0	0
frlB	340	1826.0	340	0	0
frlC	275	1473.0	276	1	0
frlD	259	1384.0	261	2	0
cpxR	232	1202.0	232	0	0
oppA	540	2886.0	543	3	0
oppC	302	1545.0	302	0	0
oppB	306	1578.0	306	0	0
oppD	335	1773.0	337	2	0
asd	367	1946.0	367	0	0
gph	249	1307.0	252	3	0
cpxA	457	2393.0	457	0	0
dinB	351	1867.0	351	0	0
recJ	573	3005.0	577	4	0
ydcV	263	1334.0	264	1	0
recN	553	2925.0	553	0	0
recO	241	1265.0	242	1	0
recC	1119	5936.0	1122	3	0
recA	353	1851.0	353	0	0
recF	357	1899.0	357	0	0
recD	607	3212.0	608	1	0
ybcF	293	1526.0	297	4	0
ispH	315	1660.0	316	1	0
ispD	236	1248.0	236	0	0
ispE	282	1493.0	283	1	0
recQ	608	3264.0	609	1	0
ispA	298	1550.0	299	1	0
ispB	323	1708.0	323	0	0
ydiK	370	1850.0	370	0	0
ydiM	399	2077.0	404	5	0
ydiN	419	2152.0	421	2	0
elbB	215	1120.0	217	2	0
pspF	324	1713.0	325	1	0
ydiB	287	1532.0	288	1	0
moaA	327	1755.0	329	2	0
ydiY	251	1327.0	252	1	0
ydiP	303	1639.0	303	0	0
ydiQ	254	1312.0	254	0	0
ydiR	310	1651.0	312	2	0
ydiS	425	2254.0	429	4	0
ydiV	233	1239.0	237	4	0
dinG	713	3799.0	716	3	0
dinF	454	2291.0	459	5	0
yaiC	369	1956.0	371	2	0
guaD	437	2375.0	439	2	0
guaC	347	1850.0	347	0	0
guaB	488	2547.0	488	0	0
guaA	524	2797.0	525	1	0
yaiP	397	2121.0	398	1	0
dfp	405	2134.0	406	1	0
yaiO	255	1341.0	257	2	0
cadA	715	3874.0	715	0	0
cadB	444	2295.0	444	0	0
gntX	224	1156.0	227	3	0
yceG	339	1797.0	340	1	0
yaiW	361	1930.0	364	3	0
yaiV	206	1097.0	207	1	0
gntR	329	1739.0	331	2	0
csdA	399	2123.0	401	2	0
gpp	493	2604.0	494	1	0
gntU	446	2260.0	446	0	0
gntT	438	2214.0	438	0	0
lexA	202	1047.0	202	0	0
hyaF	285	1491.0	285	0	0
ubiD	497	2660.0	497	0	0
sapC	296	1509.0	296	0	0
ubiB	546	2887.0	546	0	0
ubiA	289	1503.0	290	1	0
parE	630	3379.0	630	0	0
gntP	447	2251.0	447	0	0
parC	752	3986.0	752	0	0
aat	234	1251.0	234	0	0
nhaB	513	2664.0	513	0	0
aas	716	3803.0	719	3	0
ascG	335	1779.0	336	1	0
ascF	481	2477.0	485	4	0
miaA	316	1657.0	316	0	0
miaB	474	2544.0	474	0	0
selD	345	1819.0	347	2	0
selA	463	2426.0	463	0	0
selB	612	3225.0	614	2	0
ptrB	684	3690.0	686	2	0
rsgA	348	1865.0	350	2	0
galT	345	1870.0	348	3	0
galU	302	1592.0	302	0	0
galP	464	2425.0	464	0	0
galR	341	1820.0	343	2	0
galS	344	1832.0	346	2	0
yeeA	352	1855.0	352	0	0
tatD	259	1379.0	260	1	0
yeeY	309	1626.0	309	0	0
galE	337	1812.0	338	1	0
yeeZ	272	1439.0	274	2	0
galM	346	1856.0	346	0	0
rbbA	907	4815.0	911	4	0
treB	471	2445.0	473	2	0
gabT	423	2244.0	426	3	0
gabP	465	2399.0	466	1	0
rho	419	2213.0	419	0	0
puuE	418	2215.0	421	3	0
pnuC	239	1232.0	239	0	0
hofC	397	2074.0	400	3	0
hofB	459	2411.0	461	2	0
yhaM	434	2269.0	436	2	0
yhaO	422	2185.0	422	0	0
macB	644	3387.0	648	4	0
macA	369	1900.0	371	2	0
yhaK	232	1242.0	233	1	0
hofQ	412	2126.0	412	0	0
queA	355	1875.0	356	1	0
prpD	482	2597.0	483	1	0
prpE	626	3341.0	628	2	0
prpB	295	1558.0	296	1	0
prpC	387	2081.0	389	2	0
ygcW	259	1378.0	261	2	0
queF	279	1503.0	282	3	0
rtn	516	2755.0	518	2	0
cdh	246	1325.0	251	5	0
ugd	385	2039.0	388	3	0
prpR	524	2771.0	528	4	0
ubiG	238	1277.0	240	2	0
mfd	1145	6096.0	1148	3	0
clpX	424	2223.0	424	0	0
hyfI	248	1321.0	251	3	0
ubiE	251	1344.0	251	0	0
hyfC	310	1567.0	315	5	0
clpP	207	1107.0	207	0	0
hyfA	200	1051.0	205	5	0
gshA	517	2778.0	518	1	0
hyfG	534	2841.0	555	21	0
hyfE	216	1103.0	216	0	0
sspA	212	1124.0	212	0	0
clpA	758	4021.0	758	0	0
clpB	857	4487.0	857	0	0
ssnA	437	2353.0	442	5	0
tatC	258	1341.0	258	0	0
plsY	205	1055.0	205	0	0
plsX	355	1847.0	356	1	0
hrpA	1276	6791.0	1281	5	0
plsC	244	1308.0	245	1	0
plsB	807	4313.0	807	0	0
rpiA	219	1130.0	219	0	0
yeeN	237	1236.0	238	1	0
hypE	319	1655.0	322	3	0
hypD	372	2002.0	373	1	0
ldhA	328	1755.0	329	1	0
hypB	290	1556.0	290	0	0
fsaB	218	1143.0	220	2	0
yjcE	548	2796.0	549	1	0
crp	210	1121.0	210	0	0
fsaA	218	1123.0	220	2	0
yjcC	527	2831.0	528	1	0
yjcO	229	1209.0	229	0	0
yjcZ	288	1516.0	292	4	0
oxc	563	2997.0	564	1	0
frmA	367	1947.0	369	2	0
nlpA	272	1431.0	272	0	0
uxuA	392	2113.0	394	2	0
nlpD	379	1977.0	379	0	0
thyA	264	1430.0	264	0	0
nlpE	233	1251.0	236	3	0
barA	918	4877.0	918	0	0
cbpA	305	1627.0	306	1	0
gmk	207	1100.0	207	0	0
uup	634	3359.0	635	1	0
mhpR	273	1437.0	277	4	0
yicI	769	4177.0	772	3	0
yafV	252	1353.0	255	3	0
mhpT	401	1977.0	403	2	0
yicC	286	1480.0	287	1	0
yicG	205	1031.0	205	0	0
solA	368	1980.0	372	4	0
mhpC	286	1528.0	288	2	0
mhpB	313	1661.0	314	1	0
mhpF	316	1656.0	316	0	0
mhpE	337	1781.0	337	0	0
mhpD	264	1398.0	269	5	0
yicR	220	1163.0	222	2	0
fdhF	715	3869.0	715	0	0
fdhD	277	1478.0	277	0	0
fdhE	306	1636.0	309	3	0
tgt	375	2010.0	375	0	0
napG	231	1217.0	231	0	0
napC	200	1097.0	200	0	0
napA	826	4476.0	828	2	0
napH	286	1499.0	287	1	0
sppA	614	3265.0	618	4	0
secY	443	2292.0	443	0	0
ravA	497	2615.0	498	1	0
suhB	267	1412.0	267	0	0
ybhP	253	1358.0	253	0	0
ybhS	377	1960.0	377	0	0
ybhR	368	1926.0	368	0	0
ybhL	234	1186.0	234	0	0
ybhN	318	1631.0	318	0	0
ybhI	477	2397.0	477	0	1
ybhH	350	1842.0	350	0	0
ybhK	302	1565.0	302	0	0
ybhJ	751	4042.0	753	2	0
ybhD	315	1689.0	317	2	0
ybhG	330	1728.0	332	2	0
ybhF	576	3066.0	578	2	0
ybhA	271	1456.0	272	1	0
ybhC	425	2252.0	427	2	0
tdcE	764	4121.0	764	0	0
tdcD	401	2120.0	402	1	0
tdcG	453	2406.0	454	1	0
tdcA	311	1643.0	312	1	0
tdcC	442	2306.0	443	1	0
tdcB	329	1727.0	329	0	0
rutR	210	1111.0	212	2	0
glgB	728	3900.0	728	0	0
glgC	431	2320.0	431	0	0
rsxE	230	1186.0	231	1	0
rsxD	350	1787.0	352	2	0
rsxG	205	1081.0	206	1	0
glgP	815	4392.0	815	0	0
rutB	228	1216.0	230	2	0
rutA	380	2053.0	382	2	0
rutG	439	2223.0	442	3	0
wcaK	423	2271.0	426	3	0
rutD	265	1397.0	266	1	0
glgX	656	3513.0	657	1	0
wcaD	404	2058.0	405	1	0
wcaA	278	1512.0	279	1	0
wcaC	402	2181.0	405	3	0
motA	295	1532.0	295	0	0
motB	307	1622.0	308	1	0
dsbA	208	1106.0	208	0	0
dsbC	236	1258.0	236	0	0
dsbG	248	1313.0	248	0	0
ydhJ	280	1489.0	285	5	0
ampH	385	2057.0	385	0	0
ydhC	402	2066.0	403	1	0
ydhB	310	1650.0	310	0	0
pssA	451	2394.0	451	0	0
ampG	489	2495.0	491	2	0
ampE	284	1477.0	284	0	0
ydhY	208	1098.0	208	0	0
ydhX	221	1196.0	222	1	0
ebgR	326	1725.0	327	1	0
ydhS	530	2837.0	534	4	0
ydhQ	414	2109.0	418	4	0
ydhP	389	1941.0	389	0	0
ydhV	699	3794.0	700	1	0
ydhU	258	1362.0	261	3	0
ydhT	266	1400.0	270	4	0
chbF	445	2375.0	450	5	0
gss	619	3335.0	619	0	0
chbC	452	2295.0	452	0	0
yeeO	493	2529.0	495	2	0
yeeO	11	33.0	47	36	0
yafJ	254	1380.0	255	1	0
yafK	246	1316.0	246	0	0
yafD	266	1415.0	266	0	0
mipA	248	1301.0	248	0	0
yafC	303	1598.0	304	1	0
flgA	217	1114.0	219	2	0
flgG	260	1343.0	260	0	0
flgF	247	1276.0	251	4	0
ycfH	265	1396.0	265	0	0
flgD	231	1158.0	231	0	0
flgK	545	2816.0	547	2	0
flgJ	313	1666.0	313	0	0
gsk	434	2357.0	434	0	0
flgH	232	1214.0	232	0	0
lptB	241	1248.0	241	0	0
flgL	312	1633.0	317	5	0
kduI	275	1491.0	278	3	0
dhaK	354	1883.0	356	2	0
yeeE	347	1780.0	352	5	0
kduD	252	1323.0	253	1	0
dhaL	208	1103.0	210	2	0
dhaR	634	3374.0	639	5	0
yjbG	242	1250.0	245	3	0
yjbF	209	1107.0	212	3	0
yjbB	543	2819.0	543	0	0
mreB	347	1796.0	347	0	0
mreC	366	1897.0	367	1	0
yjbM	233	1234.0	235	2	0
yjbH	696	3728.0	698	2	0
yhhQ	220	1136.0	221	1	0
ptsP	747	3924.0	748	1	0
ptsI	574	3008.0	575	1	0
ychE	215	1098.0	215	0	0
ychF	363	1916.0	363	0	0
ychA	269	1403.0	269	0	0
ptsG	477	2478.0	477	0	0
dppA	535	2889.0	535	0	0
dppB	338	1731.0	339	1	0
dppC	300	1535.0	300	0	0
dppD	326	1727.0	327	1	0
dppF	332	1765.0	334	2	0
uhpT	463	2412.0	463	0	0
nuoB	220	1181.0	220	0	0
fhuD	293	1541.0	296	3	0
fhuA	747	4004.0	747	0	0
nuoG	905	4898.0	908	3	0
fhuC	264	1389.0	265	1	0
uhpC	437	2271.0	439	2	0
uhpB	499	2563.0	500	1	0
nuoH	325	1687.0	325	0	0
galK	382	2045.0	382	0	0
nuoN	485	2445.0	485	0	0
nuoL	612	3148.0	613	1	0
nuoM	509	2622.0	509	0	0
proY	457	2357.0	457	0	0
proX	329	1759.0	330	1	0
proW	352	1773.0	354	2	0
proV	400	2088.0	400	0	0
proS	570	3026.0	572	2	0
proP	497	2616.0	500	3	0
phnF	241	1284.0	241	0	0
phnD	338	1778.0	338	0	0
phnC	259	1377.0	262	3	0
phnL	224	1178.0	226	2	0
proC	269	1405.0	269	0	0
proB	367	1908.0	367	0	0
proA	415	2176.0	417	2	0
phnI	351	1844.0	354	3	0
lipA	321	1727.0	321	0	0
lipB	213	1140.0	213	0	0
bacA	272	1398.0	273	1	0
bcsZ	367	1954.0	368	1	0
thrS	641	3479.0	642	1	0
bcsA	872	4671.0	872	0	1
bcsB	774	4108.0	779	5	0
bcsC	1152	6088.0	1157	5	0
bcsE	522	2781.0	523	1	0
bcsG	556	2966.0	559	3	0
yehC	223	1154.0	224	1	0
yqeG	409	2119.0	409	0	0
yehA	340	1783.0	344	4	0
yqeA	310	1626.0	310	0	0
yqeC	255	1355.0	256	1	0
yqeB	541	2837.0	541	0	0
yobB	218	1157.0	218	0	0
yqeH	209	1128.0	210	1	0
yehL	359	1909.0	362	3	0
yehP	374	1968.0	378	4	0
yehW	241	1192.0	243	2	0
yehT	239	1253.0	239	0	0
yehU	561	2990.0	561	0	0
yehX	304	1585.0	308	4	0
yehY	384	1918.0	385	1	0
ycdX	244	1301.0	245	1	0
pbpG	309	1643.0	310	1	0
pbpC	765	3986.0	770	5	0
lldP	550	2812.0	551	1	0
bioC	246	1297.0	251	5	0
lldR	257	1362.0	258	1	0
bioD	222	1176.0	225	3	0
bioH	255	1347.0	256	1	0
lldD	395	2080.0	396	1	0
yhfT	433	2212.0	434	1	0
mukB	1483	7817.0	1486	3	0
mukF	440	2321.0	440	0	0
mukE	225	1185.0	225	0	0
dbpA	455	2394.0	457	2	0
infB	890	4650.0	890	0	0
rlmB	243	1281.0	243	0	0
azoR	199	1045.0	201	2	0
exuT	431	2250.0	432	1	0
exuR	258	1390.0	258	0	0
tufB	394	2062.0	394	0	0
tufA	394	2059.0	394	0	0
yhbV	291	1554.0	292	1	0
nac	305	1597.0	305	0	0
chaA	364	1861.0	366	2	0
ycgR	243	1291.0	244	1	0
ycgM	218	1163.0	219	1	0
yagU	204	1069.0	204	0	0
ycgB	510	2767.0	510	0	0
ycgG	503	2659.0	507	4	0
yhaJ	297	1550.0	298	1	0
murI	283	1479.0	285	2	0
pyrH	241	1262.0	241	0	0
pyrG	545	2909.0	545	0	0
pyrF	244	1287.0	245	1	0
pyrE	213	1117.0	213	0	0
pyrD	336	1768.0	336	0	0
pyrC	347	1870.0	348	1	0
pyrB	311	1659.0	311	0	0
glpT	451	2376.0	452	1	0
glpQ	354	1903.0	358	4	0
cstA	700	3638.0	701	1	0
glpX	336	1733.0	336	0	0
glpD	497	2654.0	501	4	0
glpG	275	1441.0	276	1	0
glpF	281	1458.0	281	0	0
glpA	541	2853.0	542	1	0
glpC	392	2123.0	396	4	0
glpB	416	2179.0	419	3	0
mdtG	408	2083.0	408	0	0
glpK	501	2691.0	502	1	0
agp	412	2223.0	413	1	0
cdd	294	1555.0	294	0	0
eda	213	1095.0	213	0	0
ygfT	637	3408.0	639	2	0
edd	603	3214.0	603	0	0
tehA	328	1685.0	330	2	0
queC	229	1230.0	231	2	0
ygfZ	326	1731.0	326	0	0
ygcR	259	1350.0	259	0	0
yciC	246	1224.0	247	1	0
prlC	679	3645.0	680	1	0
rseB	318	1678.0	318	0	0
ygcU	481	2595.0	484	3	0
yciM	389	2074.0	389	0	0
rseA	216	1133.0	216	0	0
yciK	248	1336.0	252	4	0
yihU	297	1556.0	298	1	0
codB	418	2100.0	419	1	0
yoaE	518	2671.0	518	0	0
codA	425	2285.0	427	2	0
yihQ	675	3663.0	678	3	0
katE	751	4015.0	753	2	0
katG	725	3841.0	726	1	0
