Gene	Identity	Score	Length	Mismatches	DE
mrp	1079	1017.0	1110	31	0
betA	1637	1569.0	1671	34	0
ykgE	716	708.0	720	4	0
ybfF	755	735.0	765	10	0
ykgG	674	630.0	696	22	0
ykgF	1419	1401.0	1428	9	0
yigZ	611	603.0	615	4	0
grxB	644	636.0	648	4	0
ynfL	881	855.0	894	13	0
ugpE	837	819.0	846	9	0
hcaT	1130	1110.0	1140	10	0
leuD	603	597.0	606	3	0
leuB	1065	1011.0	1092	27	0
leuC	1377	1329.0	1401	24	0
hcaR	887	879.0	891	4	0
leuA	1551	1509.0	1572	21	0
leuO	938	924.0	945	7	0
asnS	1383	1351.0	1399	16	0
hcaE	1360	1356.0	1362	2	0
leuS	2566	2532.0	2583	17	0
hcaB	811	807.0	813	2	0
osmY	601	591.0	606	5	0
asnB	1611	1503.0	1665	54	0
asnA	969	921.0	993	24	0
tsgA	1179	1173.0	1182	3	0
ydbC	833	777.0	861	28	0
hisD	1250	1140.0	1305	55	0
hisF	756	714.0	777	21	0
hisG	878	834.0	900	22	0
hisA	738	738.0	738	0	0
hisB	1028	948.0	1068	40	0
hisC	1049	1005.0	1071	22	0
hisM	712	702.0	717	5	0
hisJ	779	771.0	783	4	0
hisP	770	762.0	774	4	0
hisQ	679	663.0	687	8	0
hisS	1267	1251.0	1275	8	0
ypdA	1682	1650.0	1698	16	0
inaA	649	645.0	651	2	0
manX	971	969.0	972	1	0
manY	798	792.0	801	3	0
yajR	1343	1299.0	1365	22	0
tus	923	909.0	930	7	0
manA	1159	1125.0	1176	17	0
ccmH	1027	975.0	1053	26	0
yajO	944	882.0	975	31	0
ccmF	1894	1794.0	1944	50	0
ccmA	615	597.0	624	9	0
ccmC	734	726.0	738	4	0
ccmB	658	648.0	663	5	0
lpxH	708	678.0	723	15	0
yoaA	1862	1764.0	1911	49	0
csiR	653	633.0	663	10	0
lpxL	916	906.0	921	5	0
lpxM	965	951.0	972	7	0
ycbL	646	642.0	648	2	0
lpxA	789	789.0	789	0	0
lpxB	1140	1122.0	1149	9	0
lpxC	916	912.0	918	2	0
lpxD	1025	1023.0	1026	1	0
ycbZ	1756	1746.0	1761	5	0
ycbX	1105	1095.0	1110	5	0
glcD	1491	1473.0	1500	9	0
glcF	1212	1188.0	1224	12	0
cycA	1387	1335.0	1413	26	0
glcC	762	756.0	765	3	0
artQ	717	717.0	717	0	0
artP	729	729.0	729	0	0
marC	661	651.0	666	5	0
acrB	3126	3078.0	3150	24	0
rluD	957	909.0	981	24	0
acrA	1192	1188.0	1194	2	0
rluA	656	648.0	660	4	0
rluC	960	960.0	960	0	0
rluB	843	797.0	866	23	0
artI	726	714.0	732	6	0
artJ	711	669.0	732	21	0
artM	662	648.0	669	7	0
helD	2050	2040.0	2055	5	0
polB	2309	2223.0	2352	43	0
polA	2784	2778.0	2787	3	0
yqiK	1598	1470.0	1662	64	0
yqiJ	619	597.0	630	11	0
ecpD	1634	1614.0	1644	10	0
ycbJ	894	894.0	894	0	0
lpxK	984	978.0	987	3	0
nusA	1480	1464.0	1488	8	0
hda	700	696.0	702	2	0
pepN	2554	2436.0	2613	59	0
pepA	1494	1458.0	1512	18	0
ycbF	705	693.0	711	6	0
pepB	1272	1248.0	1284	12	0
pepE	686	678.0	690	4	0
rbsK	927	921.0	930	3	0
mqo	1621	1569.0	1647	26	0
cyoA	940	924.0	948	8	0
emtA	610	606.0	612	2	0
pepQ	1304	1248.0	1332	28	0
pepT	1212	1186.0	1225	13	0
yidC	1640	1626.0	1647	7	0
cyoB	1982	1962.0	1992	10	0
ybeZ	1030	1008.0	1041	11	0
ybeX	874	864.0	879	5	0
yidE	1653	1635.0	1662	9	0
yidJ	1460	1392.0	1494	34	0
yidK	1711	1701.0	1716	5	0
ybeU	701	687.0	708	7	0
yidL	894	894.0	894	0	0
ybeQ	967	945.0	978	11	0
yidR	1190	1140.0	1215	25	0
rbsA	1498	1482.0	1506	8	0
yidP	708	690.0	717	9	0
ybeF	953	951.0	954	1	0
yidX	655	651.0	657	2	0
lsrK	1588	1578.0	1593	5	0
chaC	686	666.0	696	10	0
kdgT	979	969.0	984	5	0
kdgR	789	783.0	792	3	0
kdgK	922	906.0	930	8	0
hyaB	1784	1764.0	1794	10	0
hyaC	707	705.0	708	1	0
hyaA	1110	1092.0	1119	9	0
ssuA	951	933.0	960	9	0
ssuC	782	762.0	792	10	0
fimB	603	603.0	603	0	0
fimC	720	708.0	726	6	0
fimH	892	870.0	903	11	0
cca	1217	1173.0	1239	22	0
acrR	645	639.0	648	3	0
ygbM	771	759.0	777	6	0
fumA	1626	1584.0	1647	21	0
fumB	1645	1641.0	1647	2	0
fumC	1383	1341.0	1404	21	0
amn	1448	1434.0	1455	7	0
psd	964	954.0	969	5	0
acrF	3075	3015.0	3105	30	0
acrD	3084	3024.0	3114	30	0
ynaI	1021	999.0	1032	11	0
acrE	1146	1122.0	1158	12	0
zwf	1464	1440.0	1476	12	0
yccT	663	663.0	663	0	0
yccS	2141	2115.0	2154	13	0
yccA	656	648.0	660	4	0
yccM	1062	1038.0	1074	12	0
cydA	1568	1566.0	1569	1	0
cydB	1140	1140.0	1140	0	0
cydC	1701	1659.0	1722	21	0
cydD	1749	1713.0	1767	18	0
tdk	617	615.0	618	1	0
ushA	1650	1644.0	1653	3	0
tdh	969	855.0	1026	57	0
rmuC	1418	1398.0	1428	10	0
acs	1948	1926.0	1959	11	0
lolC	1197	1191.0	1200	3	0
mngR	710	684.0	723	13	0
mngA	1970	1956.0	1977	7	0
ybiV	807	789.0	816	9	0
ybiW	2363	2223.0	2433	70	0
garL	760	738.0	771	11	0
garK	1131	1101.0	1146	15	0
nrfD	950	936.0	957	7	0
dapF	825	825.0	825	0	0
lon	2342	2316.0	2355	13	0
nrfC	661	639.0	672	11	0
nrfA	1430	1416.0	1437	7	0
yegS	884	852.0	900	16	0
yegQ	1361	1359.0	1362	1	0
yegW	747	747.0	747	0	0
yegV	961	951.0	966	5	0
yegU	999	987.0	1005	6	0
yegT	1268	1248.0	1278	10	0
yegX	799	759.0	819	20	0
garR	878	864.0	885	7	0
ybiX	671	657.0	678	7	0
garP	1318	1284.0	1335	17	0
ltaE	980	936.0	1002	22	0
hsrA	1415	1389.0	1428	13	0
cbl	941	921.0	951	10	0
ygaZ	736	732.0	738	2	0
yafS	718	708.0	723	5	0
aceK	1706	1644.0	1737	31	0
aceA	1291	1263.0	1305	14	0
aceF	1864	1806.0	1893	29	0
aceF	456	222.0	568	112	0
aceF	453	219.0	565	112	0
aceE	2645	2607.0	2664	19	0
ypjD	786	774.0	792	6	0
rihC	882	816.0	915	33	0
rihB	921	879.0	942	21	0
rihA	917	879.0	936	19	0
lysA	1260	1254.0	1263	3	0
lysC	1333	1299.0	1350	17	0
lysP	1468	1464.0	1470	2	0
lysR	930	918.0	936	6	0
lysS	1493	1443.0	1518	25	0
lysU	1501	1467.0	1518	17	0
ansP	1489	1467.0	1500	11	0
ansA	1005	981.0	1017	12	0
ansB	1043	1035.0	1047	4	0
yqfA	656	648.0	660	4	0
uxaB	1434	1398.0	1452	18	0
norW	1125	1107.0	1134	9	0
norV	1412	1356.0	1440	28	0
yciV	881	879.0	882	1	0
pta	2143	2139.0	2145	2	0
alx	966	966.0	966	0	0
alr	1073	1059.0	1080	7	0
lacI	1072	1050.0	1083	11	0
rhaR	847	843.0	849	2	0
ileS	2785	2721.0	2817	32	0
lacY	1244	1224.0	1254	10	0
yjfF	958	884.0	995	37	0
mpl	1350	1302.0	1374	24	0
sanA	716	708.0	720	4	0
atpB	814	810.0	816	2	0
atpA	1542	1542.0	1542	0	0
atpG	864	864.0	864	0	0
pfkB	922	906.0	930	8	0
pfkA	958	948.0	963	5	0
atpD	1379	1371.0	1383	4	0
tnaA	1391	1341.0	1416	25	0
yieL	1151	1113.0	1170	19	0
hemH	954	936.0	963	9	0
tnaB	1237	1215.0	1248	11	0
hemN	1373	1371.0	1374	1	0
yieH	662	654.0	666	4	0
hemL	1253	1197.0	1281	28	0
hemB	960	930.0	975	15	0
hemC	923	885.0	942	19	0
hemA	1244	1218.0	1257	13	0
hemF	873	819.0	900	27	0
hemD	733	717.0	741	8	0
hemE	1058	1044.0	1065	7	0
ybdH	1059	999.0	1089	30	0
hemX	1138	1121.0	1146	8	0
hemX	54	52.0	55	1	0
hemY	1174	1128.0	1197	23	0
ybdL	1150	1128.0	1161	11	0
ybdO	892	870.0	903	11	0
mppA	1603	1581.0	1614	11	0
yceA	1038	1008.0	1053	15	0
yieP	684	666.0	693	9	0
ybdG	1240	1224.0	1248	8	0
nanA	893	891.0	894	1	0
nanE	685	675.0	690	5	0
sbp	975	945.0	990	15	0
yciO	611	591.0	621	10	0
cueO	1531	1491.0	1551	20	0
nanR	782	762.0	792	10	0
nanT	1457	1389.0	1491	34	0
yggE	737	729.0	741	4	0
ydcK	967	939.0	981	14	0
dgoD	1120	1062.0	1149	29	0
dgoA	611	597.0	618	7	0
trmA	1079	1035.0	1101	22	0
trmD	767	765.0	768	1	0
sbcD	1190	1164.0	1203	13	0
trmH	690	690.0	690	0	0
dgoT	1275	1239.0	1293	18	0
dgoR	682	666.0	690	8	0
ggt	1727	1695.0	1743	16	0
ybjT	1416	1386.0	1431	15	0
ybjS	1014	1014.0	1014	0	0
ybjX	990	984.0	993	3	0
ybjE	898	894.0	900	2	0
ybjD	1615	1527.0	1659	44	0
ybjL	1673	1647.0	1686	13	0
ybjJ	1205	1197.0	1209	4	0
ybjI	800	768.0	816	16	0
ylbE	1250	1230.0	1260	10	0
ylbF	791	741.0	816	25	0
frlR	732	732.0	732	0	0
yjjW	838	786.0	864	26	0
fklB	617	609.0	621	4	0
valS	2805	2703.0	2856	51	0
yjjU	1065	1047.0	1074	9	0
astA	1025	1005.0	1035	10	0
astB	1326	1290.0	1344	18	0
astC	1220	1218.0	1221	1	0
astE	969	969.0	969	0	0
yhjC	892	876.0	900	8	0
yjjP	761	741.0	771	10	0
avtA	1239	1209.0	1254	15	0
pntB	1375	1347.0	1389	14	0
pntA	1518	1488.0	1533	15	0
aphA	707	693.0	714	7	0
yhjX	1170	1116.0	1197	27	0
tauB	757	735.0	768	11	0
tpiA	753	723.0	768	15	0
tauA	949	921.0	963	14	0
malZ	1803	1779.0	1815	12	0
yjjI	1540	1518.0	1551	11	0
malX	1586	1572.0	1593	7	0
malY	1144	1086.0	1173	29	0
malT	2645	2527.0	2704	59	0
malP	2380	2352.0	2394	14	0
malQ	2074	2052.0	2085	11	0
malM	918	912.0	921	3	0
malK	1110	1098.0	1116	6	0
malI	1015	987.0	1029	14	0
malF	1536	1518.0	1545	9	0
basR	662	648.0	669	7	0
malE	1181	1161.0	1191	10	0
basS	1089	1083.0	1092	3	0
eutJ	827	807.0	837	10	0
yahG	1369	1269.0	1419	50	0
eutH	1210	1176.0	1227	17	0
yahB	910	864.0	933	23	0
eutL	629	567.0	660	31	0
eutB	1343	1305.0	1362	19	0
eutC	875	849.0	888	13	0
der	1465	1449.0	1473	8	0
eutA	1379	1329.0	1404	25	0
yahJ	1339	1251.0	1383	44	0
eutG	1172	1140.0	1188	16	0
eutE	1378	1323.0	1405	27	0
ispU	761	759.0	762	1	0
csgG	815	777.0	834	19	0
eutQ	699	693.0	702	3	0
eutT	803	801.0	804	1	0
actP	1619	1557.0	1650	31	0
yceH	643	633.0	648	5	0
yeiB	1145	1119.0	1158	13	0
yeaE	837	801.0	855	18	0
sseA	845	843.0	846	1	0
ybbA	680	666.0	687	7	0
sseB	765	741.0	777	12	0
mntH	1219	1179.0	1239	20	0
mgtA	2663	2595.0	2697	34	0
yqgA	701	687.0	708	7	0
mtgA	723	711.0	729	6	0
secA	2691	2661.0	2706	15	0
yahN	665	651.0	672	7	0
ilvY	850	776.0	887	37	0
secD	1829	1791.0	1848	19	0
secF	962	942.0	972	10	0
recR	599	585.0	606	7	0
yidA	794	756.0	813	19	0
ilvI	1706	1668.0	1725	19	0
coaE	617	609.0	621	4	0
ilvD	1803	1707.0	1851	48	0
coaA	948	942.0	951	3	0
ilvC	1425	1323.0	1476	51	0
ilvB	1669	1629.0	1689	20	0
ispG	1110	1092.0	1119	9	0
yedJ	682	654.0	696	14	0
yedI	909	891.0	918	9	0
yedE	1188	1152.0	1206	18	0
yedA	906	876.0	921	15	0
yedZ	624	600.0	636	12	0
yedW	662	642.0	672	10	0
yedP	797	759.0	816	19	0
yedQ	1668	1614.0	1695	27	0
emrY	1522	1488.0	1539	17	0
allD	1044	1032.0	1050	6	0
allC	1213	1167.0	1236	23	0
allB	1338	1290.0	1362	24	0
poxB	1682	1608.0	1719	37	0
ugpA	884	876.0	888	4	0
ugpB	1301	1269.0	1317	16	0
ugpC	1048	1002.0	1071	23	0
emrK	1150	1122.0	1164	14	0
allR	810	800.0	815	5	0
ffh	1336	1284.0	1362	26	0
emrA	1153	1113.0	1173	20	0
emrB	1515	1467.0	1539	24	0
emrD	1184	1182.0	1185	1	0
yibH	1135	1131.0	1137	2	0
pcnB	1385	1359.0	1398	13	0
yeaD	877	861.0	885	8	0
hyfD	1334	1300.0	1351	17	0
ydiO	1147	1137.0	1152	5	0
yibF	608	606.0	609	1	0
panC	835	801.0	852	17	0
pck	1586	1512.0	1623	37	0
panF	1434	1398.0	1452	18	0
panE	895	861.0	912	17	0
pcm	623	615.0	627	4	0
yibQ	943	909.0	960	17	0
yejE	1021	1011.0	1026	5	0
lsrC	1012	978.0	1029	17	0
lsrB	1010	984.0	1023	13	0
lsrD	990	984.0	993	3	0
yejB	1079	1047.0	1095	16	0
lsrF	868	852.0	876	8	0
cvrA	1702	1632.0	1737	35	0
yejM	1750	1728.0	1761	11	0
rbsC	961	951.0	966	5	0
rbsB	884	870.0	891	7	0
yejH	1708	1602.0	1761	53	0
yejK	995	969.0	1008	13	0
yidZ	939	897.0	960	21	0
lsrR	940	912.0	954	14	0
pspA	662	648.0	669	7	0
ygbN	1349	1317.0	1365	16	0
ygbL	639	639.0	639	0	0
rbsR	988	978.0	993	5	0
ygbJ	906	900.0	909	3	0
ygbK	1156	1131.0	1168	12	0
ygbI	766	762.0	768	2	0
dedD	657	645.0	663	6	0
dapA	878	876.0	879	1	0
lolB	624	624.0	624	0	0
lolA	612	612.0	612	0	0
dapB	806	774.0	822	16	0
dapE	1105	1059.0	1128	23	0
dapD	808	774.0	825	17	0
lolE	1239	1227.0	1245	6	0
lolD	691	669.0	702	11	0
mdlB	1757	1707.0	1782	25	0
mdlA	1760	1734.0	1773	13	0
ybiY	896	888.0	900	4	0
ybiB	959	951.0	963	4	0
ybiC	1078	1060.0	1086	8	0
yahI	918	852.0	951	33	0
ybiH	659	633.0	672	13	0
ybiO	2166	2046.0	2226	60	0
setB	1175	1161.0	1182	7	0
ydhF	895	891.0	897	2	0
frlA	1337	1335.0	1338	1	0
frlB	1018	1008.0	1023	5	0
frlC	828	822.0	831	3	0
frlD	784	780.0	786	2	0
cpxR	699	699.0	699	0	0
oppA	1624	1608.0	1632	8	0
oppC	907	903.0	909	2	0
oppB	913	897.0	921	8	0
oppD	1001	975.0	1014	13	0
asd	1104	1104.0	1104	0	0
gph	749	729.0	759	10	0
cpxA	1367	1353.0	1374	7	0
dinB	1030	978.0	1056	26	0
recJ	1703	1641.0	1734	31	0
ydcV	784	762.0	795	11	0
recN	1659	1653.0	1662	3	0
recO	718	696.0	729	11	0
recC	3328	3246.0	3369	41	0
recA	1059	1053.0	1062	3	0
recF	1062	1038.0	1074	12	0
recD	1798	1740.0	1827	29	0
ybcF	875	837.0	894	19	0
ispH	929	885.0	951	22	0
ispD	706	696.0	711	5	0
ispE	850	846.0	852	2	0
recQ	1803	1749.0	1830	27	0
ispA	885	855.0	900	15	0
ispB	966	954.0	972	6	0
ydiK	1109	1101.0	1113	4	0
ydiM	1206	1188.0	1215	9	0
ydiN	1252	1224.0	1266	14	0
elbB	650	642.0	654	4	0
pspF	976	972.0	978	2	0
ydiB	847	807.0	867	20	0
moaA	984	972.0	990	6	0
ydiY	752	738.0	759	7	0
ydiP	912	912.0	912	0	0
ydiQ	764	762.0	765	1	0
ydiR	933	921.0	939	6	0
ydiS	1270	1230.0	1290	20	0
ydiV	703	681.0	714	11	0
dinG	2106	2016.0	2151	45	0
dinF	1362	1326.0	1380	18	0
yaiC	1106	1086.0	1116	10	0
guaD	1313	1299.0	1320	7	0
guaC	1029	999.0	1044	15	0
guaB	1440	1386.0	1467	27	0
guaA	1566	1542.0	1578	12	0
yaiP	1190	1176.0	1197	7	0
dfp	1211	1191.0	1221	10	0
yaiO	771	765.0	774	3	0
cadA	2141	2127.0	2148	7	0
cadB	1328	1314.0	1335	7	0
gntX	678	666.0	684	6	0
yceG	1004	966.0	1023	19	0
yaiW	1083	1059.0	1095	12	0
yaiV	622	618.0	624	2	0
gntR	968	912.0	996	28	0
csdA	1189	1155.0	1206	17	0
gpp	1470	1440.0	1485	15	0
gntU	1307	1239.0	1341	34	0
gntT	1311	1299.0	1317	6	0
lexA	607	603.0	609	2	0
hyaF	858	858.0	858	0	0
ubiD	1470	1422.0	1494	24	0
sapC	880	858.0	891	11	0
ubiB	1638	1632.0	1641	3	0
ubiA	860	834.0	873	13	0
parE	1848	1758.0	1893	45	0
gntP	1337	1323.0	1344	7	0
parC	2243	2211.0	2259	16	0
aat	705	705.0	705	0	0
nhaB	1538	1530.0	1542	4	0
aas	2149	2127.0	2160	11	0
ascG	1001	981.0	1011	10	0
ascF	1437	1392.0	1459	22	0
miaA	950	948.0	951	1	0
miaB	1403	1359.0	1425	22	0
selD	1018	966.0	1044	26	0
selA	1384	1368.0	1392	8	0
selB	1806	1728.0	1845	39	0
ptrB	2048	2022.0	2061	13	0
rsgA	1048	1038.0	1053	5	0
galT	1025	981.0	1047	22	0
galU	907	903.0	909	2	0
galP	1386	1368.0	1395	9	0
galR	1024	1008.0	1032	8	0
galS	1033	1017.0	1041	8	0
yeeA	1039	999.0	1059	20	0
tatD	782	780.0	783	1	0
yeeY	916	888.0	930	14	0
galE	1006	984.0	1017	11	0
yeeZ	817	801.0	825	8	0
galM	1022	986.0	1040	18	0
rbbA	2693	2607.0	2736	43	0
treB	1398	1350.0	1422	24	0
gabT	1260	1218.0	1281	21	0
gabP	1356	1266.0	1401	45	0
rho	1249	1227.0	1260	11	0
puuE	1237	1179.0	1266	29	0
pnuC	720	720.0	720	0	0
hofC	1186	1152.0	1203	17	0
hofB	1379	1365.0	1386	7	0
yhaM	1303	1287.0	1311	8	0
yhaO	1261	1245.0	1269	8	0
macB	1925	1881.0	1947	22	0
macA	1109	1095.0	1116	7	0
yhaK	695	681.0	702	7	0
hofQ	1238	1236.0	1239	1	0
queA	1056	1026.0	1071	15	0
prpD	1439	1413.0	1452	13	0
prpE	1858	1802.0	1886	28	0
prpB	881	861.0	891	10	0
prpC	1148	1104.0	1170	22	0
ygcW	784	780.0	786	2	0
queF	840	822.0	849	9	0
rtn	1536	1494.0	1557	21	0
cdh	741	711.0	756	15	0
ugd	1120	1026.0	1167	47	0
prpR	1551	1479.0	1587	36	0
ubiG	704	666.0	723	19	0
mfd	3404	3318.0	3447	43	0
clpX	1259	1227.0	1275	16	0
hyfI	748	726.0	759	11	0
ubiE	756	756.0	756	0	0
hyfC	933	909.0	945	12	0
clpP	622	618.0	624	2	0
hyfA	606	582.0	618	12	0
gshA	1548	1530.0	1557	9	0
hyfG	1104	1078.0	1117	13	0
hyfG	510	504.0	513	3	0
hyfE	649	645.0	651	2	0
sspA	639	639.0	639	0	0
clpA	2255	2211.0	2277	22	0
clpB	2553	2511.0	2574	21	0
ssnA	1304	1254.0	1329	25	0
tatC	776	774.0	777	1	0
plsY	616	612.0	618	2	0
plsX	1065	1053.0	1071	6	0
hrpA	3746	3546.0	3846	100	0
plsC	731	717.0	738	7	0
plsB	2387	2313.0	2424	37	0
rpiA	659	657.0	660	1	0
yeeN	714	708.0	717	3	0
hypE	944	894.0	969	25	0
hypD	1090	1026.0	1122	32	0
ldhA	984	972.0	990	6	0
hypB	867	855.0	873	6	0
fsaB	638	588.0	663	25	0
yjcE	1636	1608.0	1650	14	0
crp	629	621.0	633	4	0
fsaA	653	633.0	663	10	0
yjcC	1585	1581.0	1587	2	0
yjcO	684	672.0	690	6	0
yjcZ	867	843.0	879	12	0
oxc	1694	1692.0	1695	1	0
frmA	1092	1053.0	1111	19	0
nlpA	818	816.0	819	1	0
uxuA	1172	1146.0	1185	13	0
nlpD	1130	1110.0	1140	10	0
thyA	781	753.0	795	14	0
nlpE	693	657.0	711	18	0
barA	2747	2727.0	2757	10	0
cbpA	912	898.0	919	7	0
gmk	623	621.0	624	1	0
uup	1901	1887.0	1908	7	0
mhpR	819	789.0	834	15	0
yicI	2311	2295.0	2319	8	0
yafV	756	726.0	771	15	0
mhpT	1200	1176.0	1212	12	0
yicC	845	807.0	864	19	0
yicG	612	600.0	618	6	0
solA	1101	1065.0	1119	18	0
mhpC	859	843.0	867	8	0
mhpB	938	924.0	945	7	0
mhpF	940	918.0	951	11	0
mhpE	1012	1008.0	1014	2	0
mhpD	794	762.0	810	16	0
yicR	661	645.0	669	8	0
fdhF	2132	2100.0	2148	16	0
fdhD	828	816.0	834	6	0
fdhE	908	864.0	930	22	0
tgt	1127	1125.0	1128	1	0
napG	695	693.0	696	1	0
napC	603	603.0	603	0	0
napA	2450	2376.0	2487	37	0
napH	859	849.0	864	5	0
sppA	1832	1782.0	1857	25	0
secY	1329	1323.0	1332	3	0
ravA	1486	1464.0	1497	11	0
suhB	792	768.0	804	12	0
ybhP	757	747.0	762	5	0
ybhS	1133	1131.0	1134	1	0
ybhR	1095	1071.0	1107	12	0
ybhL	704	702.0	705	1	0
ybhN	942	912.0	957	15	0
ybhI	1423	1401.0	1434	11	1
ybhH	1037	1005.0	1053	16	0
ybhK	909	909.0	909	0	0
ybhJ	2238	2190.0	2262	24	0
ybhD	933	891.0	954	21	0
ybhG	980	942.0	999	19	0
ybhF	1699	1623.0	1737	38	0
ybhA	813	801.0	819	6	0
ybhC	1268	1236.0	1284	16	0
tdcE	2290	2280.0	2295	5	0
tdcD	1205	1197.0	1209	4	0
tdcG	1352	1326.0	1365	13	0
tdcA	932	918.0	939	7	0
tdcC	1320	1296.0	1332	12	0
tdcB	984	972.0	990	6	0
rutR	632	618.0	639	7	0
glgB	2180	2166.0	2187	7	0
glgC	1293	1287.0	1296	3	0
rsxE	692	684.0	696	4	0
rsxD	1048	1026.0	1059	11	0
rsxG	618	612.0	621	3	0
glgP	2433	2403.0	2448	15	0
rutB	680	654.0	693	13	0
rutA	1136	1110.0	1149	13	0
rutG	1296	1230.0	1329	33	0
wcaK	1239	1155.0	1281	42	0
rutD	797	789.0	801	4	0
glgX	1965	1947.0	1974	9	0
wcaD	1198	1158.0	1218	20	0
wcaA	836	828.0	840	4	0
wcaC	1182	1110.0	1218	36	0
motA	887	885.0	888	1	0
motB	915	891.0	927	12	0
dsbA	622	612.0	627	5	0
dsbC	706	696.0	711	5	0
dsbG	747	747.0	747	0	0
ydhJ	843	813.0	858	15	0
ampH	1143	1113.0	1158	15	0
ydhC	1198	1170.0	1212	14	0
ydhB	926	912.0	933	7	0
pssA	1347	1329.0	1356	9	0
ampG	1456	1416.0	1476	20	0
ampE	855	855.0	855	0	0
ydhY	625	621.0	627	2	0
ydhX	664	654.0	669	5	0
ebgR	976	960.0	984	8	0
ydhS	1589	1557.0	1605	16	0
ydhQ	1241	1209.0	1257	16	0
ydhP	1169	1167.0	1170	1	0
ydhV	2078	2028.0	2103	25	0
ydhU	778	762.0	786	8	0
ydhT	806	792.0	813	7	0
chbF	1331	1287.0	1353	22	0
gss	1853	1839.0	1860	7	0
chbC	1352	1338.0	1359	7	0
yeeO	1470	1434.0	1488	18	0
yafJ	758	738.0	768	10	0
yafK	734	720.0	741	7	0
yafD	791	771.0	801	10	0
mipA	743	735.0	747	4	0
yafC	911	903.0	915	4	0
flgA	656	648.0	660	4	0
flgG	783	783.0	783	0	0
flgF	731	681.0	756	25	0
ycfH	795	789.0	798	3	0
flgD	694	690.0	696	2	0
flgK	1630	1602.0	1644	14	0
flgJ	940	936.0	942	2	0
gsk	1290	1260.0	1305	15	0
flgH	699	699.0	699	0	0
lptB	726	726.0	726	0	0
flgL	925	867.0	954	29	0
kduI	824	798.0	837	13	0
dhaK	1065	1053.0	1071	6	0
yeeE	1053	1041.0	1059	6	0
kduD	755	741.0	762	7	0
dhaL	630	624.0	633	3	0
dhaR	1903	1869.0	1920	17	0
yjbG	718	678.0	738	20	0
yjbF	616	570.0	639	23	0
yjbB	1609	1563.0	1632	23	0
mreB	1038	1026.0	1044	6	0
mreC	1096	1080.0	1104	8	0
yjbM	704	696.0	708	4	0
yjbH	2066	2004.0	2097	31	0
yhhQ	654	630.0	666	12	0
ptsP	2242	2232.0	2247	5	0
ptsI	1722	1710.0	1728	6	0
ychE	643	633.0	648	5	0
ychF	1088	1080.0	1092	4	0
ychA	808	804.0	810	2	0
ptsG	1433	1431.0	1434	1	0
dppA	1582	1530.0	1608	26	0
dppB	1011	993.0	1020	9	0
dppC	901	897.0	903	2	0
dppD	966	930.0	984	18	0
dppF	978	924.0	1005	27	0
uhpT	1383	1365.0	1392	9	0
nuoB	661	657.0	663	2	0
fhuD	870	828.0	891	21	0
fhuA	2236	2220.0	2244	8	0
nuoG	2705	2661.0	2727	22	0
fhuC	788	768.0	798	10	0
uhpC	1310	1290.0	1320	10	0
uhpB	1475	1419.0	1503	28	0
nuoH	977	975.0	978	1	0
galK	1129	1089.0	1149	20	0
nuoN	1432	1380.0	1458	26	0
nuoL	1827	1797.0	1842	15	0
nuoM	1526	1518.0	1530	4	0
proY	1363	1341.0	1374	11	0
proX	968	918.0	993	25	0
proW	1048	1014.0	1065	17	0
proV	1197	1185.0	1203	6	0
proS	1715	1707.0	1719	4	0
proP	1489	1461.0	1503	14	0
phnF	707	669.0	726	19	0
phnD	989	933.0	1017	28	0
phnC	769	729.0	789	20	0
phnL	655	600.0	682	27	0
proC	808	804.0	810	2	0
proB	1095	1077.0	1104	9	0
proA	1247	1233.0	1254	7	0
phnI	1019	927.0	1065	46	0
lipA	965	963.0	966	1	0
lipB	638	630.0	642	4	0
bacA	808	784.0	820	12	0
bcsZ	1098	1080.0	1107	9	0
thrS	1919	1899.0	1929	10	0
bcsA	2575	2487.0	2619	44	1
bcsB	2325	2295.0	2340	15	0
bcsC	3447	3393.0	3474	27	0
bcsE	1569	1563.0	1572	3	0
bcsG	1667	1641.0	1680	13	0
yehC	663	639.0	675	12	0
yqeG	1213	1183.0	1228	15	0
yehA	1016	981.0	1033	17	0
yqeA	923	903.0	933	10	0
yqeC	768	762.0	771	3	0
yqeB	1614	1590.0	1626	12	0
yobB	657	657.0	657	0	0
yqeH	631	627.0	633	2	0
yehL	1053	981.0	1089	36	0
yehP	1120	1086.0	1137	17	0
yehW	726	714.0	732	6	0
yehT	719	717.0	720	1	0
yehU	1663	1617.0	1686	23	0
yehX	913	885.0	927	14	0
yehY	1149	1131.0	1158	9	0
ycdX	731	717.0	738	7	0
pbpG	931	927.0	933	2	0
pbpC	2296	2262.0	2313	17	0
lldP	1624	1560.0	1656	32	0
bioC	732	684.0	756	24	0
lldR	771	759.0	777	6	0
bioD	666	642.0	678	12	0
bioH	769	765.0	771	2	0
lldD	1170	1128.0	1191	21	0
yhfT	1290	1260.0	1305	15	0
mukB	4407	4299.0	4461	54	0
mukF	1322	1320.0	1323	1	0
mukE	670	654.0	678	8	0
dbpA	1355	1317.0	1374	19	0
infB	2655	2619.0	2673	18	0
rlmB	717	689.0	731	14	0
azoR	594	570.0	606	12	0
exuT	1276	1230.0	1299	23	0
exuR	761	729.0	777	16	0
tufB	1184	1182.0	1185	1	0
